Origin,Destination,BusType,DepDateTime,ArrDateTime,Profit,SchType
D1,B5,T1,2020-01-01 08:15:00,2020-01-01 12:02:00,369.36954099913913,M
D1,C1,T1,2020-01-01 08:15:00,2020-01-01 12:29:00,424.6843837887811,M
D1,C2,T1,2020-01-01 09:45:00,2020-01-01 14:06:00,418.5696325945888,M
D1,C3,T1,2020-01-01 09:30:00,2020-01-01 13:52:00,416.59139259256335,M
D1,C4,T1,2020-01-01 09:30:00,2020-01-01 13:47:00,415.2387983813364,M
D1,C5,T1,2020-01-01 09:45:00,2020-01-01 14:00:00,420.5919006126221,M
D1,E1,T1,2020-01-01 09:30:00,2020-01-01 14:33:00,506.0988168955298,M
D1,E2,T1,2020-01-01 05:15:00,2020-01-01 10:27:00,504.3043551861975,M
D1,E3,T1,2020-01-01 08:30:00,2020-01-01 13:41:00,506.58360402486454,M
D1,E4,T1,2020-01-01 06:00:00,2020-01-01 11:07:00,509.01200580444635,M
D1,E5,T1,2020-01-01 07:15:00,2020-01-01 12:23:00,507.73212775712847,M
D2,A1,T1,2020-01-01 09:30:00,2020-01-01 12:02:00,249.0324918732875,M
D2,A2,T1,2020-01-01 06:00:00,2020-01-01 08:37:00,246.28069665898022,M
D2,A3,T1,2020-01-01 07:45:00,2020-01-01 10:10:00,249.987983777308,M
D2,A4,T1,2020-01-01 07:45:00,2020-01-01 10:11:00,241.33819247399688,M
D2,A5,T1,2020-01-01 07:15:00,2020-01-01 09:42:00,245.26754964673458,M
D2,B1,T1,2020-01-01 06:15:00,2020-01-01 10:02:00,360.257048260225,M
D2,B2,T1,2020-01-01 07:45:00,2020-01-01 11:35:00,364.98648895501316,M
D2,B3,T1,2020-01-01 06:00:00,2020-01-01 09:39:00,364.3019890275774,M
D2,B4,T1,2020-01-01 05:15:00,2020-01-01 09:00:00,366.629864429671,M
D2,B5,T1,2020-01-01 05:15:00,2020-01-01 09:05:00,366.01837204240735,M
D2,C1,T1,2020-01-01 08:15:00,2020-01-01 12:39:00,419.8479773589502,M
D2,C2,T1,2020-01-01 05:00:00,2020-01-01 09:10:00,418.7590973982547,M
D2,C3,T1,2020-01-01 08:30:00,2020-01-01 12:39:00,415.3341059518449,M
D2,C4,T1,2020-01-01 06:45:00,2020-01-01 11:04:00,415.0232146842513,M
D2,C5,T1,2020-01-01 09:45:00,2020-01-01 14:00:00,421.82954932832774,M
D2,E1,T1,2020-01-01 06:45:00,2020-01-01 11:50:00,505.51369394335916,M
D2,E2,T1,2020-01-01 07:30:00,2020-01-01 12:36:00,504.60099839214075,M
D2,E3,T1,2020-01-01 06:15:00,2020-01-01 11:26:00,504.31918539241434,M
D2,E4,T1,2020-01-01 07:45:00,2020-01-01 12:55:00,509.7691526020425,M
D2,E5,T1,2020-01-01 05:45:00,2020-01-01 10:59:00,505.5536618477072,M
D3,A1,T1,2020-01-01 06:45:00,2020-01-01 09:21:00,247.53169853275895,M
D3,A2,T1,2020-01-01 06:45:00,2020-01-01 09:19:00,243.00568672912564,M
D3,A3,T1,2020-01-01 07:00:00,2020-01-01 09:29:00,249.5878838924536,M
D3,A4,T1,2020-01-01 06:15:00,2020-01-01 08:53:00,243.44596192895614,M
D3,A5,T1,2020-01-01 09:30:00,2020-01-01 11:55:00,241.85711670809212,M
D3,B1,T1,2020-01-01 05:15:00,2020-01-01 09:06:00,362.02212722201364,M
D3,B2,T1,2020-01-01 07:00:00,2020-01-01 10:44:00,364.21610548118815,M
D3,B3,T1,2020-01-01 08:30:00,2020-01-01 12:12:00,367.9332851972856,M
D3,B4,T1,2020-01-01 06:00:00,2020-01-01 09:45:00,365.44062167596456,M
D3,B5,T1,2020-01-01 07:45:00,2020-01-01 11:22:00,362.9132789660514,M
D3,C1,T1,2020-01-01 05:15:00,2020-01-01 09:25:00,416.0222341184929,M
D3,C2,T1,2020-01-01 09:30:00,2020-01-01 13:49:00,423.7056774970305,M
D3,C3,T1,2020-01-01 07:15:00,2020-01-01 11:38:00,416.2075082551819,M
D3,C4,T1,2020-01-01 06:45:00,2020-01-01 11:07:00,420.37216642081177,M
D3,C5,T1,2020-01-01 05:00:00,2020-01-01 09:21:00,419.730933371798,M
D3,E1,T1,2020-01-01 05:00:00,2020-01-01 10:08:00,507.5371426881393,M
D3,E2,T1,2020-01-01 07:30:00,2020-01-01 12:30:00,507.00189548972025,M
D3,E3,T1,2020-01-01 05:15:00,2020-01-01 10:19:00,504.810745085745,M
D3,E4,T1,2020-01-01 08:45:00,2020-01-01 13:49:00,504.9530124053227,M
D3,E5,T1,2020-01-01 07:30:00,2020-01-01 12:42:00,503.3446840452658,M
D4,A1,T1,2020-01-01 07:45:00,2020-01-01 10:16:00,242.0688807834194,M
D4,A2,T1,2020-01-01 09:00:00,2020-01-01 11:25:00,243.48442068390727,M
D4,A3,T1,2020-01-01 09:00:00,2020-01-01 11:31:00,248.07208078209803,M
D4,A4,T1,2020-01-01 06:45:00,2020-01-01 09:21:00,243.76304811296055,M
D4,A5,T1,2020-01-01 08:00:00,2020-01-01 10:31:00,243.2108714314789,M
D4,B1,T1,2020-01-01 06:30:00,2020-01-01 10:14:00,361.7629797311063,M
D4,B2,T1,2020-01-01 07:45:00,2020-01-01 11:26:00,363.26036922539186,M
D4,B3,T1,2020-01-01 07:15:00,2020-01-01 10:51:00,366.5159261058327,M
D4,B4,T1,2020-01-01 06:30:00,2020-01-01 10:21:00,365.91081329663984,M
D4,B5,T1,2020-01-01 09:45:00,2020-01-01 13:33:00,368.97799717340865,M
D4,C1,T1,2020-01-01 08:15:00,2020-01-01 12:28:00,418.15237797809556,M
D4,C2,T1,2020-01-01 09:15:00,2020-01-01 13:38:00,416.3993158298778,M
D4,C3,T1,2020-01-01 06:15:00,2020-01-01 10:31:00,416.53056607760686,M
D4,C4,T1,2020-01-01 08:00:00,2020-01-01 12:15:00,420.25493577707005,M
D4,C5,T1,2020-01-01 06:00:00,2020-01-01 10:24:00,415.92574479122555,M
D4,E1,T1,2020-01-01 09:15:00,2020-01-01 14:15:00,504.9022709639827,M
D4,E2,T1,2020-01-01 08:00:00,2020-01-01 13:13:00,508.33341680063705,M
D4,E3,T1,2020-01-01 07:45:00,2020-01-01 12:51:00,503.86868422230685,M
D4,E4,T1,2020-01-01 06:30:00,2020-01-01 11:35:00,507.721057836335,M
D4,E5,T1,2020-01-01 09:30:00,2020-01-01 14:45:00,503.5510625319262,M
D5,A1,T1,2020-01-01 07:30:00,2020-01-01 10:04:00,243.1060327098879,M
D5,A2,T1,2020-01-01 08:15:00,2020-01-01 10:39:00,246.3960957197863,M
D5,A3,T1,2020-01-01 07:00:00,2020-01-01 09:24:00,248.9260881528453,M
D5,A4,T1,2020-01-01 08:15:00,2020-01-01 10:49:00,247.06516946780152,M
D5,A5,T1,2020-01-01 08:00:00,2020-01-01 10:31:00,245.30176979510534,M
D5,B1,T1,2020-01-01 07:00:00,2020-01-01 10:36:00,369.95602052951955,M
D5,B2,T1,2020-01-01 07:15:00,2020-01-01 11:03:00,363.457172196484,M
D5,B3,T1,2020-01-01 07:45:00,2020-01-01 11:30:00,363.8440380315634,M
D5,B4,T1,2020-01-01 08:15:00,2020-01-01 11:56:00,367.11944348115435,M
D5,B5,T1,2020-01-01 07:15:00,2020-01-01 11:02:00,369.42026810159587,M
D5,C1,T1,2020-01-01 07:30:00,2020-01-01 11:50:00,419.63245391540966,M
D5,C2,T1,2020-01-01 08:00:00,2020-01-01 12:10:00,417.86981721445585,M
D5,C3,T1,2020-01-01 08:15:00,2020-01-01 12:30:00,421.74013570940537,M
D5,C4,T1,2020-01-01 09:45:00,2020-01-01 13:54:00,419.2498742657217,M
D5,C5,T1,2020-01-01 05:15:00,2020-01-01 09:27:00,420.3224366454567,M
D5,E1,T1,2020-01-01 06:30:00,2020-01-01 11:43:00,508.7386815694874,M
D5,E2,T1,2020-01-01 06:30:00,2020-01-01 11:34:00,509.91462886994873,M
D5,E3,T1,2020-01-01 05:15:00,2020-01-01 10:28:00,509.0535649063068,M
D5,E4,T1,2020-01-01 09:00:00,2020-01-01 14:12:00,505.517491462298,M
D5,E5,T1,2020-01-01 05:45:00,2020-01-01 10:53:00,502.01201607299754,M
E1,A1,T1,2020-01-01 05:45:00,2020-01-01 08:31:00,274.44958861578993,M
E1,A2,T1,2020-01-01 09:15:00,2020-01-01 12:02:00,267.6839358388823,M
E1,A3,T1,2020-01-01 09:00:00,2020-01-01 11:39:00,270.7025933786381,M
E1,A4,T1,2020-01-01 05:00:00,2020-01-01 07:54:00,273.89593083315503,M
E1,A5,T1,2020-01-01 09:00:00,2020-01-01 11:43:00,274.81984705342217,M
E1,B1,T1,2020-01-01 06:15:00,2020-01-01 10:13:00,389.6624541183343,M
E1,B2,T1,2020-01-01 05:30:00,2020-01-01 09:29:00,387.8660300918018,M
E1,B3,T1,2020-01-01 08:45:00,2020-01-01 12:35:00,381.0432815191563,M
E1,B4,T1,2020-01-01 07:30:00,2020-01-01 11:22:00,382.1626352949799,M
E1,B5,T1,2020-01-01 05:00:00,2020-01-01 08:49:00,383.66023740733726,M
E1,C1,T1,2020-01-01 09:45:00,2020-01-01 14:20:00,442.1913245883384,M
E1,C2,T1,2020-01-01 07:00:00,2020-01-01 11:21:00,444.5123549847899,M
E1,C3,T1,2020-01-01 06:15:00,2020-01-01 10:43:00,437.64598643688527,M
E1,C4,T1,2020-01-01 08:00:00,2020-01-01 12:28:00,436.9079402177856,M
E1,C5,T1,2020-01-01 08:45:00,2020-01-01 13:21:00,435.2001714383941,M
E1,D1,T1,2020-01-01 09:00:00,2020-01-01 14:18:00,517.9831526635984,M
E1,D2,T1,2020-01-01 09:30:00,2020-01-01 14:51:00,511.7758669750355,M
E1,D3,T1,2020-01-01 09:00:00,2020-01-01 14:20:00,519.0816496503893,M
E1,D4,T1,2020-01-01 05:15:00,2020-01-01 10:24:00,515.6534660803496,M
E1,D5,T1,2020-01-01 05:30:00,2020-01-01 10:51:00,512.7466805074499,M
E2,A1,T1,2020-01-01 08:30:00,2020-01-01 11:09:00,266.0325992727154,M
E2,A2,T1,2020-01-01 08:00:00,2020-01-01 10:54:00,268.35206843578976,M
E2,A3,T1,2020-01-01 06:15:00,2020-01-01 09:09:00,265.64105226371487,M
E2,A4,T1,2020-01-01 05:15:00,2020-01-01 08:06:00,267.77805023921474,M
E2,A5,T1,2020-01-01 09:15:00,2020-01-01 12:04:00,272.1860468246257,M
E2,B1,T1,2020-01-01 06:45:00,2020-01-01 10:46:00,381.7055329304121,M
E2,B2,T1,2020-01-01 07:00:00,2020-01-01 10:54:00,388.7256342680162,M
E2,B3,T1,2020-01-01 05:15:00,2020-01-01 09:09:00,382.987433926254,M
E2,B4,T1,2020-01-01 07:00:00,2020-01-01 10:57:00,380.2033378682345,M
E2,B5,T1,2020-01-01 05:30:00,2020-01-01 09:30:00,387.29463063227587,M
E2,C1,T1,2020-01-01 07:45:00,2020-01-01 12:08:00,442.74608766273303,M
E2,C2,T1,2020-01-01 05:45:00,2020-01-01 10:07:00,440.29564695668904,M
E2,C3,T1,2020-01-01 05:30:00,2020-01-01 10:03:00,440.7221259499354,M
E2,C4,T1,2020-01-01 05:30:00,2020-01-01 10:03:00,438.30112282581484,M
E2,C5,T1,2020-01-01 05:45:00,2020-01-01 10:18:00,444.35489043538695,M
E2,D1,T1,2020-01-01 07:30:00,2020-01-01 12:36:00,515.6426391058842,M
E2,D2,T1,2020-01-01 09:15:00,2020-01-01 14:24:00,514.5676175775424,M
E2,D3,T1,2020-01-01 08:00:00,2020-01-01 13:11:00,510.2748793526497,M
E2,D4,T1,2020-01-01 05:00:00,2020-01-01 10:09:00,514.2000624762197,M
E2,D5,T1,2020-01-01 09:15:00,2020-01-01 14:35:00,516.9656651495884,M
E3,A1,T1,2020-01-01 08:15:00,2020-01-01 11:01:00,267.1733957347849,M
E3,A2,T1,2020-01-01 07:45:00,2020-01-01 10:37:00,267.83744181466324,M
E3,A3,T1,2020-01-01 09:30:00,2020-01-01 12:14:00,268.949510099757,M
E3,A4,T1,2020-01-01 06:00:00,2020-01-01 08:48:00,270.9552441583605,M
E3,A5,T1,2020-01-01 09:30:00,2020-01-01 12:14:00,267.60354905276114,M
E3,B1,T1,2020-01-01 05:00:00,2020-01-01 08:53:00,387.965630233926,M
E3,B2,T1,2020-01-01 09:15:00,2020-01-01 13:08:00,387.7205317230107,M
E3,B3,T1,2020-01-01 09:45:00,2020-01-01 13:40:00,387.4729268888197,M
E3,B4,T1,2020-01-01 07:15:00,2020-01-01 11:15:00,387.22201384427797,M
E3,B5,T1,2020-01-01 07:45:00,2020-01-01 11:38:00,382.616142266498,M
E3,C1,T1,2020-01-01 08:15:00,2020-01-01 12:39:00,438.08727347818217,M
E3,C2,T1,2020-01-01 06:00:00,2020-01-01 10:27:00,435.0232422438098,M
E3,C3,T1,2020-01-01 09:30:00,2020-01-01 13:51:00,435.235048445827,M
E3,C4,T1,2020-01-01 07:00:00,2020-01-01 11:31:00,436.7155057785153,M
E3,C5,T1,2020-01-01 07:15:00,2020-01-01 11:44:00,438.92114556329494,M
E3,D1,T1,2020-01-01 08:15:00,2020-01-01 13:23:00,511.4176452486431,M
E3,D2,T1,2020-01-01 08:30:00,2020-01-01 13:40:00,511.1753101207154,M
E3,D3,T1,2020-01-01 06:00:00,2020-01-01 11:20:00,514.1053428478237,M
E3,D4,T1,2020-01-01 08:15:00,2020-01-01 13:31:00,517.7072197793386,M
E3,D5,T1,2020-01-01 05:30:00,2020-01-01 10:36:00,516.2359699130536,M
E4,A1,T1,2020-01-01 07:15:00,2020-01-01 09:55:00,271.15600397298044,M
E4,A2,T1,2020-01-01 07:45:00,2020-01-01 10:34:00,268.4061971225282,M
E4,A3,T1,2020-01-01 06:30:00,2020-01-01 09:09:00,266.4783099914177,M
E4,A4,T1,2020-01-01 08:00:00,2020-01-01 10:51:00,272.3560947986907,M
E4,A5,T1,2020-01-01 09:00:00,2020-01-01 11:43:00,274.56908562737146,M
E4,B1,T1,2020-01-01 08:30:00,2020-01-01 12:25:00,380.5169219636922,M
E4,B2,T1,2020-01-01 05:15:00,2020-01-01 09:03:00,388.2412924795749,M
E4,B3,T1,2020-01-01 09:45:00,2020-01-01 13:43:00,389.074006003033,M
E4,B4,T1,2020-01-01 09:15:00,2020-01-01 13:13:00,385.8091605471667,M
E4,B5,T1,2020-01-01 06:00:00,2020-01-01 10:01:00,381.52026917107474,M
E4,C1,T1,2020-01-01 08:00:00,2020-01-01 12:21:00,440.72440008566974,M
E4,C2,T1,2020-01-01 05:00:00,2020-01-01 09:30:00,436.4749786540402,M
E4,C3,T1,2020-01-01 09:00:00,2020-01-01 13:27:00,441.85135045302826,M
E4,C4,T1,2020-01-01 07:15:00,2020-01-01 11:44:00,444.88071598048236,M
E4,C5,T1,2020-01-01 09:15:00,2020-01-01 13:44:00,440.98331634643165,M
E4,D1,T1,2020-01-01 06:15:00,2020-01-01 11:24:00,519.9507391696002,M
E4,D2,T1,2020-01-01 06:15:00,2020-01-01 11:21:00,516.4589644110519,M
E4,D3,T1,2020-01-01 05:00:00,2020-01-01 10:07:00,518.9748548502723,M
E4,D4,T1,2020-01-01 07:00:00,2020-01-01 12:16:00,519.8330285044315,M
E4,D5,T1,2020-01-01 05:45:00,2020-01-01 11:03:00,517.6769250491602,M
E5,A1,T1,2020-01-01 08:00:00,2020-01-01 10:43:00,265.4937403240107,M
E5,A2,T1,2020-01-01 07:15:00,2020-01-01 09:56:00,272.72976700226917,M
E5,A3,T1,2020-01-01 06:30:00,2020-01-01 09:09:00,269.71073925693446,M
E5,A4,T1,2020-01-01 08:15:00,2020-01-01 10:54:00,267.8731603276282,M
E5,A5,T1,2020-01-01 07:45:00,2020-01-01 10:38:00,274.5265711051388,M
E5,B1,T1,2020-01-01 08:45:00,2020-01-01 12:45:00,387.9607440636133,M
E5,B2,T1,2020-01-01 07:00:00,2020-01-01 10:50:00,382.2419004520037,M
E5,B3,T1,2020-01-01 07:00:00,2020-01-01 11:03:00,385.94372275303857,M
E5,B4,T1,2020-01-01 08:45:00,2020-01-01 12:48:00,385.4012190972235,M
E5,B5,T1,2020-01-01 09:15:00,2020-01-01 13:16:00,383.49098588365723,M
E5,C1,T1,2020-01-01 09:30:00,2020-01-01 14:02:00,443.483458860932,M
E5,C2,T1,2020-01-01 07:00:00,2020-01-01 11:25:00,439.06644171480986,M
E5,C3,T1,2020-01-01 08:45:00,2020-01-01 13:13:00,436.1415046820512,M
E5,C4,T1,2020-01-01 05:15:00,2020-01-01 09:36:00,439.57631291715995,M
E5,C5,T1,2020-01-01 06:15:00,2020-01-01 10:45:00,436.1939742301388,M
E5,D1,T1,2020-01-01 08:45:00,2020-01-01 13:54:00,510.7213333381782,M
E5,D2,T1,2020-01-01 06:00:00,2020-01-01 11:14:00,519.8015732752139,M
E5,D3,T1,2020-01-01 06:00:00,2020-01-01 11:15:00,518.8134282519833,M
E5,D4,T1,2020-01-01 09:45:00,2020-01-01 14:55:00,515.6636005859016,M
E5,D5,T1,2020-01-01 09:15:00,2020-01-01 14:28:00,517.4013663698214,M
A1,B1,T2,2020-01-01 08:45:00,2020-01-01 10:57:00,308.6640285594532,M
A1,B2,T2,2020-01-01 06:15:00,2020-01-01 08:25:00,305.56817806125366,M
A1,B3,T2,2020-01-01 06:30:00,2020-01-01 08:34:00,301.68656916792537,M
A1,B4,T2,2020-01-01 06:00:00,2020-01-01 08:15:00,301.26046373997804,M
A1,B5,T2,2020-01-01 08:00:00,2020-01-01 10:08:00,303.8173589227069,M
A1,C1,T2,2020-01-01 08:30:00,2020-01-01 11:00:00,338.3553570076152,M
A1,C2,T2,2020-01-01 09:45:00,2020-01-01 12:13:00,338.014021249851,M
A1,C3,T2,2020-01-01 05:45:00,2020-01-01 08:11:00,339.751178072459,M
A1,C4,T2,2020-01-01 08:00:00,2020-01-01 10:15:00,344.23805825803504,M
A1,C5,T2,2020-01-01 06:45:00,2020-01-01 09:03:00,338.07362354207515,M
A1,D1,T2,2020-01-01 05:00:00,2020-01-01 07:43:00,380.15202866496963,M
A1,D2,T2,2020-01-01 05:45:00,2020-01-01 08:30:00,380.6561007683056,M
A1,D3,T2,2020-01-01 06:45:00,2020-01-01 09:29:00,384.58447160011747,M
A1,D4,T2,2020-01-01 08:45:00,2020-01-01 11:21:00,378.00637222778766,M
A1,D5,T2,2020-01-01 05:00:00,2020-01-01 07:30:00,377.95107162644376,M
A1,E1,T2,2020-01-01 07:15:00,2020-01-01 10:05:00,416.6752434295056,M
A1,E2,T2,2020-01-01 09:45:00,2020-01-01 12:44:00,414.16946170634037,M
A1,E3,T2,2020-01-01 09:30:00,2020-01-01 12:17:00,416.84635556461234,M
A1,E4,T2,2020-01-01 07:30:00,2020-01-01 10:16:00,418.5582921236624,M
A1,E5,T2,2020-01-01 08:30:00,2020-01-01 11:15:00,418.92151937559026,M
A2,B1,T2,2020-01-01 06:30:00,2020-01-01 08:38:00,307.48833554580597,M
A2,B2,T2,2020-01-01 08:30:00,2020-01-01 10:41:00,303.73417878344844,M
A2,B3,T2,2020-01-01 05:00:00,2020-01-01 07:02:00,305.6058085518241,M
A2,B4,T2,2020-01-01 09:30:00,2020-01-01 11:42:00,304.3730022756935,M
A2,B5,T2,2020-01-01 05:45:00,2020-01-01 07:51:00,303.3862392677559,M
A2,C1,T2,2020-01-01 06:15:00,2020-01-01 08:33:00,337.64996578687123,M
A2,C2,T2,2020-01-01 06:00:00,2020-01-01 08:17:00,342.08999406621155,M
A2,C3,T2,2020-01-01 05:45:00,2020-01-01 08:04:00,344.78874323593305,M
A2,C4,T2,2020-01-01 06:15:00,2020-01-01 08:30:00,344.90590725192504,M
A2,C5,T2,2020-01-01 09:30:00,2020-01-01 11:56:00,345.28247559421254,M
A2,D1,T2,2020-01-01 07:30:00,2020-01-01 10:10:00,377.5799378178883,M
A2,D2,T2,2020-01-01 05:15:00,2020-01-01 07:58:00,378.0150043286183,M
A2,D3,T2,2020-01-01 05:15:00,2020-01-01 07:46:00,378.8850249045537,M
A2,D4,T2,2020-01-01 07:45:00,2020-01-01 10:27:00,375.5056173968708,M
A2,D5,T2,2020-01-01 09:45:00,2020-01-01 12:26:00,380.6588186960702,M
A2,E1,T2,2020-01-01 07:00:00,2020-01-01 09:54:00,420.71217355926774,M
A2,E2,T2,2020-01-01 05:30:00,2020-01-01 08:28:00,415.5093022725581,M
A2,E3,T2,2020-01-01 05:45:00,2020-01-01 08:33:00,421.50843934469833,M
A2,E4,T2,2020-01-01 08:15:00,2020-01-01 11:11:00,419.8973076325453,M
A2,E5,T2,2020-01-01 08:15:00,2020-01-01 11:10:00,417.6853056717451,M
A3,B1,T2,2020-01-01 09:15:00,2020-01-01 11:15:00,301.88023382486074,M
A3,B2,T2,2020-01-01 05:45:00,2020-01-01 07:48:00,306.2474380625319,M
A3,B3,T2,2020-01-01 09:45:00,2020-01-01 11:48:00,303.66898415052503,M
A3,B4,T2,2020-01-01 06:00:00,2020-01-01 08:12:00,306.71989689084586,M
A3,B5,T2,2020-01-01 06:15:00,2020-01-01 08:28:00,308.37532907640247,M
A3,C1,T2,2020-01-01 08:15:00,2020-01-01 10:41:00,347.3135602007659,M
A3,C2,T2,2020-01-01 05:45:00,2020-01-01 08:12:00,340.3307663474738,M
A3,C3,T2,2020-01-01 07:30:00,2020-01-01 09:48:00,347.2419118042346,M
A3,C4,T2,2020-01-01 07:00:00,2020-01-01 09:30:00,346.41397161058444,M
A3,C5,T2,2020-01-01 08:45:00,2020-01-01 11:15:00,346.7943028685288,M
A3,D1,T2,2020-01-01 06:45:00,2020-01-01 09:21:00,377.3283367615763,M
A3,D2,T2,2020-01-01 05:45:00,2020-01-01 08:17:00,383.84753389427215,M
A3,D3,T2,2020-01-01 05:45:00,2020-01-01 08:26:00,376.88818261723065,M
A3,D4,T2,2020-01-01 08:30:00,2020-01-01 11:06:00,377.02862319515316,M
A3,D5,T2,2020-01-01 06:00:00,2020-01-01 08:41:00,380.7145758411234,M
A3,E1,T2,2020-01-01 06:00:00,2020-01-01 08:52:00,415.74277025965466,M
A3,E2,T2,2020-01-01 09:30:00,2020-01-01 12:16:00,419.33247086285394,M
A3,E3,T2,2020-01-01 09:00:00,2020-01-01 11:54:00,416.2609047609999,M
A3,E4,T2,2020-01-01 07:15:00,2020-01-01 10:02:00,413.72077887623453,M
A3,E5,T2,2020-01-01 07:30:00,2020-01-01 10:19:00,419.34476217546705,M
A4,B1,T2,2020-01-01 05:00:00,2020-01-01 07:05:00,304.7238516462102,M
A4,B2,T2,2020-01-01 05:00:00,2020-01-01 07:14:00,309.4224549768374,M
A4,B3,T2,2020-01-01 08:45:00,2020-01-01 10:55:00,309.4913617270665,M
A4,B4,T2,2020-01-01 07:00:00,2020-01-01 09:13:00,301.9806235554014,M
A4,B5,T2,2020-01-01 08:45:00,2020-01-01 10:47:00,306.31615332858973,M
A4,C1,T2,2020-01-01 09:30:00,2020-01-01 11:56:00,343.588638298123,M
A4,C2,T2,2020-01-01 09:30:00,2020-01-01 11:49:00,338.140305610695,M
A4,C3,T2,2020-01-01 09:00:00,2020-01-01 11:18:00,344.96566870671114,M
A4,C4,T2,2020-01-01 09:45:00,2020-01-01 12:02:00,343.67842423233014,M
A4,C5,T2,2020-01-01 08:30:00,2020-01-01 10:52:00,344.2851211482396,M
A4,D1,T2,2020-01-01 06:00:00,2020-01-01 08:36:00,376.78230528411507,M
A4,D2,T2,2020-01-01 09:00:00,2020-01-01 11:40:00,381.4560545404558,M
A4,D3,T2,2020-01-01 05:15:00,2020-01-01 07:49:00,381.89316523778615,M
A4,D4,T2,2020-01-01 05:15:00,2020-01-01 07:53:00,376.78410152547144,M
A4,D5,T2,2020-01-01 07:30:00,2020-01-01 10:11:00,384.7614311715949,M
A4,E1,T2,2020-01-01 09:15:00,2020-01-01 12:03:00,413.9835007603804,M
A4,E2,T2,2020-01-01 09:45:00,2020-01-01 12:33:00,418.80443112654257,M
A4,E3,T2,2020-01-01 06:00:00,2020-01-01 08:51:00,417.63128375176746,M
A4,E4,T2,2020-01-01 05:15:00,2020-01-01 08:08:00,418.7018384173504,M
A4,E5,T2,2020-01-01 05:45:00,2020-01-01 08:44:00,418.05754922616785,M
A5,B1,T2,2020-01-01 07:00:00,2020-01-01 09:01:00,308.7933501793699,M
A5,B2,T2,2020-01-01 09:15:00,2020-01-01 11:30:00,309.67321574861717,M
A5,B3,T2,2020-01-01 09:30:00,2020-01-01 11:32:00,305.52381650238135,M
A5,B4,T2,2020-01-01 06:00:00,2020-01-01 08:12:00,304.0947601205283,M
A5,B5,T2,2020-01-01 06:30:00,2020-01-01 08:39:00,303.0726501393843,M
A5,C1,T2,2020-01-01 09:00:00,2020-01-01 11:27:00,345.7535109394105,M
A5,C2,T2,2020-01-01 08:45:00,2020-01-01 11:15:00,341.35477089890117,M
A5,C3,T2,2020-01-01 07:30:00,2020-01-01 09:49:00,345.2556480679988,M
A5,C4,T2,2020-01-01 07:30:00,2020-01-01 09:55:00,342.5550912780092,M
A5,C5,T2,2020-01-01 08:30:00,2020-01-01 10:45:00,343.55436692455487,M
A5,D1,T2,2020-01-01 06:15:00,2020-01-01 08:56:00,380.6410903485866,M
A5,D2,T2,2020-01-01 08:45:00,2020-01-01 11:28:00,377.5100593667871,M
A5,D3,T2,2020-01-01 07:00:00,2020-01-01 09:39:00,377.496483749561,M
A5,D4,T2,2020-01-01 07:45:00,2020-01-01 10:21:00,381.69834869164833,M
A5,D5,T2,2020-01-01 06:30:00,2020-01-01 09:04:00,375.98852877065525,M
A5,E1,T2,2020-01-01 05:30:00,2020-01-01 08:19:00,421.4020871265715,M
A5,E2,T2,2020-01-01 05:45:00,2020-01-01 08:36:00,417.03087098574866,M
A5,E3,T2,2020-01-01 06:15:00,2020-01-01 09:10:00,419.07604423748955,M
A5,E4,T2,2020-01-01 08:30:00,2020-01-01 11:30:00,414.9986627485389,M
A5,E5,T2,2020-01-01 05:30:00,2020-01-01 08:24:00,420.06928495713856,M
B1,A1,T2,2020-01-01 05:45:00,2020-01-01 07:52:00,320.292430132876,M
B1,A2,T2,2020-01-01 06:15:00,2020-01-01 08:31:00,322.0282292565204,M
B1,A3,T2,2020-01-01 06:45:00,2020-01-01 08:59:00,324.58972898506966,M
B1,A4,T2,2020-01-01 09:15:00,2020-01-01 11:30:00,316.7415596338515,M
B1,A5,T2,2020-01-01 07:30:00,2020-01-01 09:47:00,323.48686979317444,M
B1,C1,T2,2020-01-01 09:00:00,2020-01-01 12:10:00,455.27734133230297,M
B1,C2,T2,2020-01-01 05:15:00,2020-01-01 08:24:00,453.11641325061464,M
B1,C3,T2,2020-01-01 08:15:00,2020-01-01 11:29:00,457.5681342242384,M
B1,C4,T2,2020-01-01 05:00:00,2020-01-01 08:04:00,457.485703203855,M
B1,C5,T2,2020-01-01 09:15:00,2020-01-01 12:30:00,450.7397133972812,M
B1,D1,T2,2020-01-01 07:15:00,2020-01-01 10:49:00,531.0263858916528,M
B1,D2,T2,2020-01-01 05:45:00,2020-01-01 09:27:00,529.4885570884941,M
B1,D3,T2,2020-01-01 09:30:00,2020-01-01 13:14:00,529.4286683184424,M
B1,D4,T2,2020-01-01 07:00:00,2020-01-01 10:39:00,526.2109027177121,M
B1,D5,T2,2020-01-01 05:00:00,2020-01-01 08:30:00,532.0333040464595,M
B1,E1,T2,2020-01-01 07:45:00,2020-01-01 11:38:00,565.4627597010679,M
B1,E2,T2,2020-01-01 05:45:00,2020-01-01 09:42:00,564.3928350229983,M
B1,E3,T2,2020-01-01 07:45:00,2020-01-01 11:31:00,569.7277715912949,M
B1,E4,T2,2020-01-01 08:45:00,2020-01-01 12:45:00,566.8324550384776,M
